actions, games, valid_actions, av_reward, av_kills, av_points, av_game_time, games_per_min
3275052,287600,0.9665483087273407,1.1433376938889928,3.4075,40.7875,141.6976524999924,423.4367961741866
3280484,288000,0.9637334315169367,1.1498527245949925,3.5125,41.865,144.58793999999762,414.97236906481265
3285800,288400,0.9597441685477803,1.105530474040632,3.325,39.71,142.5100549999997,421.0229236105489
3290964,288800,0.9666924864446166,1.0714562354763748,3.2,38.0375,140.16170499999077,428.0769843660503
3296355,289200,0.9643850862548692,1.1506214060471156,3.475,41.0825,146.79103749999777,408.7443008909921
3301469,289600,0.9694955025420414,1.0989440750879937,3.1675,37.6825,139.6518875000067,429.63973544573196
3306681,290000,0.9629700690713737,1.059669992325403,3.245,38.5275,143.3140150000155,418.6610779133744
3311828,290400,0.9669710510977269,1.080435204973771,3.17,37.9675,142.5964024999924,420.76797835066844
3317280,290800,0.9657006603081438,1.1625091709464417,3.5125,42.0075,146.26099499998614,410.2255697084905
3322424,291200,0.9650077760497667,1.067651632970451,3.1475,37.795,136.54020999999716,439.4309925259471
3327734,291600,0.9593220338983051,1.1120527306967984,3.3275,39.4675,140.2026524999924,427.95196046667695
3333038,292000,0.9675716440422323,1.1415912518853695,3.3675,40.1225,140.19277749998494,427.982104855626
3338548,292400,0.9642468239564428,1.1813067150635208,3.5525,42.7525,144.72721999999135,414.5730153595404
3343819,292800,0.964712578258395,1.07721494972491,3.285,39.375,142.6323949999921,420.6617998667366
3348808,293200,0.9653237121667669,1.0242533573862498,3.02,35.99,137.97957250000908,434.84697707695864
3354130,293600,0.9413754227733935,0.9184517098835024,3.2025,38.375,146.02419500000775,410.8908116219837
3359128,294000,0.9651860744297719,1.045218087234894,3.015,36.0425,137.500820000004,436.3610340650932
3364483,294400,0.9566760037348273,1.091503267973856,3.385,40.395,143.90306749999525,416.9473315779178
3369708,294800,0.9697607655502393,1.154641148325359,3.335,39.5125,138.5877525000088,432.93868987446194
3374955,295200,0.9559748427672956,1.0135315418334285,3.205,38.2075,139.5231799999997,430.03606999209825
3380211,295600,0.9592846270928462,1.0643074581430745,3.275,38.7725,141.10550750000402,425.2137358989924
3385265,296000,0.9651760981400871,1.070043529877325,3.15,37.09,137.75500250000508,435.555870284985
3390457,296400,0.9616718027734977,1.0335130970724191,3.2425,38.15,141.9376149999909,422.72092566867383
3395425,296800,0.9561191626409018,0.9337761674718197,2.9125,35.155,137.39737500000746,436.68956557573784
3400595,297200,0.9692456479690522,1.1446808510638298,3.3,39.3825,143.1159875000082,419.2403731274017
3405868,297600,0.9649156078133889,1.1005120424805614,3.325,39.6225,146.36053999999538,409.9465607328443
3410963,298000,0.9664376840039254,1.0478900883218842,3.085,36.7625,141.01567000001668,425.48462876496563
3416087,298400,0.9660421545667447,1.0967993754879002,3.16,37.2775,136.37652000002564,439.9584327271932
3421282,298800,0.9620789220404234,1.0868142444658326,3.2875,38.8275,138.68978749999778,432.62017399803835
3426360,299200,0.9655376132335565,1.076211106734935,3.13,37.235,136.71669999999926,438.8637233052021
3431647,299600,0.9559296387365236,1.0493663703423493,3.23,38.98,142.22917000001297,421.8543917537769
3436802,300000,0.9666343355965082,1.066925315227934,3.1475,37.4825,139.54442749999464,429.97059126565483
3441878,300400,0.9653270291568163,1.0780141843971631,3.0775,36.7875,139.78097749998793,429.2429561812528
3447065,300800,0.9658762290341237,1.1164449585502216,3.2775,38.9,143.46057749999687,418.23336449347073
3452321,301200,0.9636605783866058,1.0915144596651445,3.3125,39.1725,145.96489250000567,411.057748012918
3457512,301600,0.9447120015411289,0.9314197649778463,3.11,37.1875,146.13890000000595,410.5683018005306
3462766,302000,0.9560334982870194,1.0727065093262276,3.2775,39.275,138.7267025000043,432.505054317125
3467894,302400,0.9594383775351014,1.014235569422777,3.1225,37.685,137.18423750000073,437.36803216914535
3473152,302800,0.9610117915557246,1.0865348041080258,3.2725,38.9675,141.08526000000538,425.2747593901568
3478271,303200,0.9679624926743504,1.1101777690955266,3.17,37.8725,139.20968250000848,431.0045028656419
3483555,303600,0.9549583648750947,1.047123391370174,3.2775,38.875,142.96615749999881,419.67974134018743
3488658,304000,0.9655104840290025,1.0815206741132668,3.07,36.72,140.33442250000314,427.5501258431349
3493750,304400,0.9699528672427337,1.1107619795758052,3.15,37.3975,139.36994500001893,430.50888769448716
3498932,304800,0.9641065225781551,1.109803164801235,3.2125,38.15,138.8943150000088,431.98312328331224
3504268,305200,0.9657046476761619,1.1458020989505247,3.3325,39.69,145.06060000000522,413.6202387140122
3509410,305600,0.9636328276935044,1.0486192143134967,3.13,37.01,134.15480499999597,447.24450980344534
3514707,306000,0.9648857844062677,1.1398905040589014,3.3125,39.7225,137.54834499999882,436.2102648345243
