actions, games, valid_actions, av_reward, av_kills, av_points, av_game_time, games_per_min
623410,70400,0.9585352719439957,0.9800753904146473,1.555,19.455,174.9372024999978,342.98021885882594
627109,70800,0.959448499594485,0.9343065693430657,1.5225,19.0275,175.51256249999628,341.855871428014
630807,71200,0.960248783126014,0.9748512709572742,1.5975,19.4975,176.6268224999914,339.69925490791707
634589,71600,0.9558434690639873,0.9484399788471708,1.61,20.0275,181.06786499999464,331.3674682142067
638327,72000,0.9654895666131621,1.054307116104869,1.6275,20.2875,179.23237749999853,334.76094462899425
641973,72400,0.9657158529895776,0.9969829950630829,1.485,18.6375,175.73994750000537,341.4135536827685
645766,72800,0.9596625362509886,0.9720537832849987,1.6375,20.425,183.35574750001078,327.2327200978332
649454,73200,0.9598698481561823,0.9693600867678959,1.5225,19.2325,178.60551499999593,335.93587521640285
653257,73600,0.9400473310544307,0.8261898501183277,1.54,19.4725,183.85276500000154,326.3480970764813
656978,74000,0.9570008062348832,1.001612469766192,1.5875,19.6775,177.68606500000692,337.6742008440429
660824,74400,0.9401976079043162,0.8549141965678627,1.6125,20.12,179.91332249999513,333.4939245535951
664496,74800,0.9643246187363834,1.0187908496732025,1.5575,19.6075,172.25027749999893,348.33035319783664
668191,75200,0.9585926928281462,0.9661705006765899,1.5625,19.4725,173.82818750000558,345.168415220334
672011,75600,0.9473821989528796,0.9473821989528796,1.6475,20.3325,180.5652775000036,332.2898002911928
675625,76000,0.960431654676259,0.9413392363032651,1.48,18.395,171.58798000000417,349.67484319122207
679292,76400,0.9623670575402237,1.0212707935642213,1.5,19.0075,174.3174374999944,344.19964439875343
683139,76800,0.9519105796724721,0.9885625162464258,1.66,20.525,182.48595999999904,328.7924177838137
686906,77200,0.960711441465357,1.0265463233342182,1.6075,20.11,179.7242799999984,333.8447092401791
690749,77600,0.9594067135050741,1.0067655477491544,1.74,21.5925,183.9728550000023,326.13507030697133
694548,78000,0.9584101079231376,0.9541984732824428,1.6,20.065,183.01684250000397,327.83867965593765
698260,78400,0.9652478448275862,1.0363685344827587,1.59,19.7925,180.28608499999623,332.8043869830623
702048,78800,0.9574973600844773,0.9408658922914467,1.64,20.2675,184.3163875000039,325.52721336293945
705807,79200,0.9608938547486033,0.9866985900505454,1.6175,19.8075,175.73147500000428,341.4300141736052
709500,79600,0.9604657460059572,0.9951259138911455,1.5025,19.0775,173.99505749999545,344.8373813721782
713260,80000,0.9595744680851064,1.0311170212765957,1.565,19.585,176.27815249999986,340.37116425984806
717047,80400,0.9664642196989701,1.055452865064695,1.6475,20.3275,179.0858949999977,335.0347608336255
