actions, games, valid_actions, av_reward, av_kills, av_points, av_game_time, games_per_min
2662178,261200,0.9430722183015761,1.1564337802869913,2.1225,26.055,525.1494849999995,114.25318259618984
2666470,261600,0.9464119291705498,1.1544734389561975,2.145,26.355,535.7355124999583,111.99556236250938
2670783,262000,0.9362392766056109,1.0971481567354509,2.1325,26.2,502.66275499999523,119.36432409837202
2675001,262400,0.9497392128971076,1.2105263157894737,2.1275,26.0625,465.7697500000149,128.81901411587612
2679203,262800,0.9455021418372204,1.1551642075202284,2.0475,25.2075,474.2486574999243,126.51590900920911
2683397,263200,0.9473056747734859,1.1666666666666667,2.0075,25.01,478.17908749990164,125.47600170827701
2687649,263600,0.940733772342427,1.111241768579492,2.0525,25.2725,490.9738749999553,122.20609497807895
2691908,264000,0.9464663066447523,1.152852782343273,2.08,25.67,499.6043800000101,120.09502398677687
2696328,264400,0.9479638009049773,1.2142533936651583,2.2775,27.75,522.9655574999749,114.73030898407278
2700577,264800,0.9465756648623206,1.14332784184514,2.035,25.2925,512.0455324999243,117.17707936453652
2704835,265200,0.9499765147956787,1.1681540629403475,2.145,26.1025,519.9317599999905,115.39975938381048
2709077,265600,0.9396511079679396,1.0876944837340876,2.0675,25.4425,522.9866775000096,114.72567577976
2713286,266000,0.9360893323829889,1.0622475647422192,2.0225,24.88,525.8818474999815,114.09406939075247
2717548,266400,0.9411074612857814,1.0713280150164242,2.045,25,490.7670324999839,122.25760091169525
2721820,266800,0.9440543071161048,1.151685393258427,2.1475,26.21,470.0940174999833,127.63404290717682
2726103,267200,0.9383609619425636,1.0737800607051133,2.115,26.065,478.3854024999589,125.4218872199077
2730303,267600,0.9461904761904761,1.1135714285714287,2.025,25.0025,476.69530999995766,125.86656243797601
2734557,268000,0.9424071462153267,1.162200282087447,2.05,25.4275,487.82244500011205,122.99557065273251
2738970,268400,0.9376841151144346,1.1343757081350556,2.325,28.05,511.5242374999821,117.29649467490208
2743160,268800,0.9455847255369928,1.1637231503579952,2.085,25.7875,494.88488499999045,121.24031632124137
2747527,269200,0.9342798259674834,1.1323563086787267,2.25,27.3825,522.3463475000113,114.86631482571762
2751836,269600,0.9459271292643304,1.1733580877233696,2.175,26.7125,522.6604799999296,114.7972771922761
2756159,270000,0.9405505436039787,1.125144575526255,2.165,26.5725,529.9140675000101,113.22590525490976
2760525,270400,0.9461749885478699,1.1779661016949152,2.205,27.08,541.2827075000107,110.84780497998601
2764766,270800,0.9434095732138646,1.1711860410280595,2.125,25.9275,474.65230000004175,126.40832036417967
2769103,271200,0.9439704865114135,1.1595572976712012,2.1925,26.66,480.80564500004056,124.79054816420664
2773398,271600,0.9362048894062864,1.0565774155995344,2.125,26.2,485.43091500006614,123.60152216508878
2777571,272000,0.9422477833692787,1.113587347232207,2.0125,24.765,477.36413250006734,125.69021406314295
